	id	sentence	sentiment
5817	51b486c3e406633ed7fff7a1a	 Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .	1
5818	cead2861c83290a55982e499a	 Just the sort of lazy tearjerker that gives movies about ordinary folk a bad name .	1
5819	cee9a3219318646388cc70372	 The redeeming feature of Chan 's films has always been the action , but the stunts in The Tuxedo seem tired and , what 's worse , routine .	1
5820	c2c4b8ac57d300a107a54ec00	 While The Importance of Being Earnest offers opportunities for occasional smiles and chuckles , it does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .	1
5821	e4a3b93ab48729f8a1ae6f378	 Has all the scenic appeal of a cesspool .	0
5822	b9d13b1c8f92e5d99efd09f75	 A rambling ensemble piece with loosely connected characters and plots that never quite gel .	1
5823	848cb675a4db582474e548f7e	 A Lifetime movie about men .	2
5824	bc239ada2b9f4c828ea885f4a	 The Balkans provide the obstacle course for the love of a good woman .	2
5825	d798b5f996b5ec39d9488919e	 It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?	1
5826	f1d16326c9509295de950cdd4	 It 's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death	2
5827	0299d6ab92591c27eb8335eb3	 This is a movie that starts out like Heathers , then becomes Bring it On , then becomes unwatchable .	1
5828	735c5f73aae11e2000f4b3c83	 The screenplay flounders under the weight of too many story lines .	1
5829	590653d8e14925bd72af79e36	 I think it was Plato who said , ' I think , therefore I know better than to rush to the theatre for this one . '	1
5830	b364576f0e2f0079fd2b49a87	 If Damon and Affleck attempt another Project Greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .	1
5831	6809aa65081d6836aefeb9992	 This is rote drivel aimed at Mom and Dad 's wallet .	1
5832	8b1bded789da23fc0f0d8dbdb	 Contrived , maudlin and cliche-ridden ... if this sappy script was the best the contest received , those rejected must have been astronomically bad .	0
5833	eb1936d38275f581136827c5d	 I hate the feeling of having been slimed in the name of High Art .	0
5834	6d1a185ced7d5bce57067bf33	 This is more a case of ` Sacre bleu ! '	2
5835	98122cb4ffdceec52c20d3fdd	 than ` Magnifique ' .	2
5836	722f67bf8b29f08e7b0917eac	 The kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books .	1
5837	e59ecb66d5b0ac3461ae8e1dc	 Whether Jason X is this bad on purpose is never clear .	0
5838	55ec8b2d2671e55e59d71fe57	 But one thing 's for sure : It never comes close to being either funny or scary .	0
5839	0e467fd4286ce8bc6727b4966	 Yet another weepy Southern bore-athon .	2
5840	310467582609356f41b425592	 I like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they 're treading water at best in this forgettable effort .	3
5841	e75ec718350e0fdebdaa07b40	 Perhaps the most annoying thing about Who Is Cletis Tout ?	2
5842	c69f5466d431b727df745a053	 is that it 's a crime movie made by someone who obviously knows nothing about crime .	0
5843	eeaf13e7cf6a15150546abf06	 Except as an acting exercise or an exceptionally dark joke , you wonder what anyone saw in this film that allowed it to get made .	2
5844	308c64548f150c24b4d4078a4	 This insufferable movie is meant to make you think about existential suffering .	1
5845	bdbdb874f6469e236c9a1e36d	 Instead , it 'll only put you to sleep .	0
5846	223871a006d708c08eea32c85	 Who is this movie for ?	2
5847	27263ca361940aa1865c67e29	 Not kids , who do n't need the lesson in repugnance .	2
5848	f5f51ffe89f9f16fd95c818e8	 It 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . '	0
5849	f8f1fa206c84fb681a445d0a7	 A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .	0
5850	e8fe76b5051e85f01c2f8de78	 It 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary .	1
5851	6264d91171ebff2971d970e05	 Almost as offensive as `` Freddy Got Fingered . ''	1
5852	fe70ffaad32d9cc5908ad8c3f	 The gifted Crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him .	1
5853	b3e0effa512ce8b5a20be5ce7	 It is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound .	0
5854	7fef19196c3cf261c6b8c3f7b	 Ponderous , plodding soap opera disguised as a feature film .	1
5855	c25177707cc79709ec0ff3b62	 Cold , pretentious , thoroughly dislikable study in sociopathy .	1
5856	2989a4aa141ee6615fca2cf47	 For the future , one hopes Mr. Plympton will find room for one more member of his little band , a professional screenwriter .	0
5857	04270fd64cf776e9d7b99df06	 A cheap scam put together by some cynical creeps at Revolution Studios and Imagine Entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .	0
5858	c160e874c03794c76e9feaaf0	 Reign of Fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .	1
5859	e1ff7bfec303686c8aaaf73c2	 Human Nature is a goofball movie , in the way that Malkovich was , but it tries too hard .	3
5860	c82a1949319437373137147c4	 Originality is sorely lacking .	1
5861	0655234ac1a1539698e734a5e	 The plot 's clearly mythic structure may owe more to Disney 's strong sense of formula than to the original story .	2
5862	4b8fb66b6ce8217a06a4aec51	 But while the highly predictable narrative falls short , Treasure Planet is truly gorgeous to behold .	4
5863	3781f647a45147a210c4a3154	 Though there are entertaining and audacious moments , the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation .	1
5864	95b13b9dc7cebc6eb85ef606b	 Ram Dass Fierce Grace moulds itself as an example to up-and-coming documentarians , of the overlooked pitfalls of such an endeavour .	2
5865	e368a79f047d74cbb89b587d3	 Lucky Break is perfectly inoffensive and harmless , but it 's also drab and inert .	2
5866	8bc38acb13dc00ccd43cda1cf	 For a story set at sea , Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
5867	ef617ca10767f729152fec9ac	 There might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?	1
5868	5276d74b120b38d59642e2c93	 Nothing more than a stifling morality tale dressed up in peekaboo clothing .	1
5869	57f4e74eeae8d21aee28cc27e	 I like my Christmas movies with more elves and snow and less pimps and ho 's .	0
5870	82b24a011c0e86f3bc0ad6619	 It all seemed wasted like DeNiro 's once promising career and the once grand Long Beach boardwalk .	1
5871	bc334809860f2a28e516d7182	 -LRB- I -RRB- t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but Barbershop is n't as funny as it should be .	1
5872	64e94440fbe57ed714f23a6e9	 Unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various New York City locations with no unifying rhythm or visual style .	1
5873	05e8233c09bbc042f1893cd64	 Just entertaining enough not to hate , too mediocre to love .	2
5874	441b5e0ce1ff5dd055e32a54f	 ` Sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates .	2
5875	7ae04d6898984c1d8dcb57af2	 Equilibrium the movie , as opposed to the manifesto , is really , really stupid .	0
5876	6de3c527889da1d84e8185fd8	 Excruciatingly unfunny and pitifully unromantic .	1
5877	7345512f1f2fa84aee2d9612b	 The film 's thoroughly recycled plot and tiresome jokes ... drag the movie down .	1
5878	6ca95818dbd4ec81addfc149a	 It does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject .	1
5879	1d59556545cf888639ffd0b97	 This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater	0
5880	1be2de36b7a57230af223d19d	 Though Impostor deviously adopts the guise of a modern motion picture , it too is a bomb .	1
5881	c90cfd406f3c54a11feeccdaf	 Cox offers plenty of glimpses at existing photos , but there are no movies of Nijinsky , so instead the director treats us to an aimless hodgepodge .	0
5882	1c5af239b81ade25f16cda414	 Every note rings false .	1
5883	307f5cdc7e20aa583a4f04aee	 When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence .	1
5884	c85b74c3d48e92e748f294187	 It never rises to its clever what-if concept .	1
5885	f3408c3a03be6c75b5e82249a	 Admirably ambitious but self-indulgent .	2
5886	7f92b95adc349fc38e188006e	 This story of unrequited love does n't sustain interest beyond the first half-hour .	1
5887	9e4ae19c89a17896a9c6c2275	 This angst-ridden territory was covered earlier and much better in Ordinary People .	1
5888	8b386b30bd0c91cd129bd7bc2	 The entire film is one big excuse to play one lewd scene after another .	0
5889	d08d59d5f5d57aab2b1478c79	 About half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal .	1
5890	d1339864286e6f0873d254a47	 A big , loud , bang-the-drum bore .	1
5891	2e1c8ad7dc3925b8b7a10d4b8	 -LRB- Less a movie than -RRB- an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment .	0
5892	e55d6220b5b66d1546b73ed10	 The concept behind Kung Pow : Enter the Fist is hilarious .	3
5893	1863c5079dad806132e8da276	 It 's too bad nothing else is .	2
5894	d0144225218571f44d26bd30b	 Hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast .	2
5895	d6377eaf5db0142dd9dc35637	 El Crimen Del Padre Amaro would likely be most effective if used as a tool to rally anti-Catholic protestors .	1
5896	f6c850c1effe8d8a24aa7c05f	 Interesting and thoroughly unfaithful version of Carmen	3
5897	c4934dddd05911eef8b887096	 A serious movie with serious ideas .	4
5898	b294622f6a1d203a831307599	 But seriously , folks , it does n't work .	1
5899	7c2a4437bb5d3d1fb5d11dec0	 There 's nothing exactly wrong here , but there 's not nearly enough that 's right .	1
5900	05f7eea5be5ba7c1dd690774a	 The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises .	1
5901	5fb943b3b50bfba5279103364	 I could n't help but feel the wasted potential of this slapstick comedy .	1
5902	a9480a3d399de1d6ba17d391f	 What Madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .	1
5903	43289ea90ef5a09765f67b1c2	 -LRB- A -RRB- painfully flat gross-out comedy ...	1
5904	ba806f12bfd044b794297ef44	 Even if you 're an Elvis person , you wo n't find anything to get excited about on this DVD .	0
5905	e75dbf30897e26481d284b68b	 The movie certainly has its share of clever moments and biting dialogue , but there 's just not much lurking below its abstract surface .	2
5906	fb3a2e45a75de395ceb60876e	 It 's bedeviled by labored writing and slack direction .	1
5907	b698b3a0b99feab404edfef8b	 I 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment .	1
5908	3a5d2820d9b3e93112957538d	 The Tuxedo miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life .	0
5909	eceea80c9c59c9c72fa60bd60	 The film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .	1
5910	c7d4a7cbd12eebdfbffb205ae	 Obviously , a lot of people wasted a lot of their time -LRB- including mine -RRB- on something very inconsequential .	1
5911	67ca329f49d978c7783bbcfa4	 There 's a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do Joan and Philip 's repetitive arguments , schemes and treachery .	1
5912	ff363f38f5849cb2f96b45ea6	 It drowns in sap .	1
5913	2f8382541aee62cabcdbd0338	 Deliberately and devotedly constructed , Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	3
5914	96344a652bc9c8cb9850e5c18	 It 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious .	1
5915	9bf600e4f63f7b3c211253fa1	 I 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .	1
5916	c780e90781369175b0e99d12b	 There 's got to be a more graceful way of portraying the devastation of this disease .	1
5917	91f32fb791c357b09ef1325fa	 The good thing -- the only good thing -- about Extreme Ops is that it 's so inane that it gave me plenty of time to ponder my Thanksgiving to-do list .	2
5918	803d2cac2bb082f951550c3a3	 The modern-day characters are nowhere near as vivid as the 19th-century ones .	1
5919	5db324c0ec8996a011fd6ed99	 Blessed with a searing lead performance by Ryan Gosling -LRB- Murder by Numbers -RRB- , the movie is powerful and provocative .	4
5920	002354d18ccc70dc93dd58103	 It 's also built on a faulty premise , one it follows into melodrama and silliness .	1
5921	eaf1bf86c6e3145e81cab01be	 Uneven performances and a spotty script add up to a biting satire that has no teeth .	1
5922	69b072624b4f27981a4518eca	 Director Jay Russell stomps in hobnail boots over Natalie Babbitt 's gentle , endearing 1975 children 's novel .	1
5923	69f8a187aba10b338d1f68536	 Benigni 's Pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .	2
5924	9ec8ca8b4459c5c5c08d760de	 The troubling thing about Clockstoppers is that it does n't make any sense .	1
5925	c803551b23cdb9deadebe9fdb	 With its paint fights , motorized scooter chases and dewy-eyed sentiment , it 's a pretty listless collection of kid-movie clichés .	1
5926	1449342a4f8db8540360a3e81	 Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .	2
5927	a1d7e815831901fd12cea3085	 Kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .	1
5928	01406221c374f46dfd717318d	 A rote exercise in both animation and storytelling .	1
5929	ce0d4f1e692aa50c3fed16034	 The material and the production itself are little more than routine .	1
5930	b407459945f7fa513178eaf2e	 The movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had .	1
5931	021cc162ce38bf6951c6afae8	 Not even Steven Spielberg has dreamed up such blatant and sickening product placement in a movie .	0
5932	290da936cd31958f95e4812cd	 It 's all surface psychodramatics .	0
5933	bdbe3358795eae860eeb3d294	 The Mothman Prophecies , which is mostly a bore , seems to exist only for its climactic setpiece .	1
5934	dea0bc055a91d395e3818064a	 That frenetic spectacle -LRB- on the TV show -RRB- has usually been leavened by a charm that 's conspicuously missing from the Girls ' big-screen blowout .	1
5935	80b1ecd055e84ab4f70245c17	 Kitschy , flashy , overlong soap opera .	0
5936	8499086f60d6c3dce2ebfd937	 For all the time we spend with these people , we never really get inside of them .	1
5937	c94b50d474bf18a3e2cdd7197	 Yet another Arnold vehicle that fails to make adequate use of his particular talents .	1
5938	261a734a6111edd414c196a5c	 Sandra Bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .	1
5939	283bb037c1a89996389f045dd	 An undistinguished attempt to make a classic theater piece cinematic .	0
5940	1ccdd06ed8ffb569a3ca13f77	 too many scenarios in which the hero might have an opportunity to triumphantly sermonize , and too few that allow us to wonder for ourselves if things will turn out okay .	0
5941	a9a67d88fae41db215369aad9	 There is simply not enough of interest onscreen to sustain its seventy-minute running time .	1
5942	c034c3cd3ebba678809576cb9	 A wordy wisp of a comedy .	2
5943	8a3d9628c0c4027d2cf767daf	 Broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient .	1
5944	e11e9bd0d86149e0f95bbcb57	 -LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .	1
5945	2f144cef1a2e6728453b1dc0c	 Has the disjointed feel of a bunch of strung-together TV episodes .	0
5946	b206eddf4609e4e102608f835	 A series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story .	1
5947	a6b5ee0ffa0172e825a2361ec	 Ozpetek offers an AIDS subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like Antonia can feel good about themselves .	0
5948	536adc5a446a719f14f01e9da	 A dopey movie clothed in excess layers of hipness .	2
5949	4cb028cebecc5ef08fb0b3ce4	 The Sweetest Thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance .	0
5950	a13c4477b8bf04e992e002412	 Sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even Freeman ca n't save it .	0
5951	89ad355f11205da51bd05e009	 I realized that no matter how fantastic Reign of Fire looked , its story was making no sense at all .	2
5952	117ff967369516f70b02e29ef	 It made me realize that we really have n't had a good cheesy B-movie playing in theaters since ... well ... since last week 's Reign of Fire .	1
5953	fbca2480718d3309e2b657c9e	 Some movies were made for the big screen , some for the small screen , and some , like Ballistic : Ecks vs. Sever , were made for the palm screen .	1
5954	6a353d66604ec90c2e1d2643c	 SC2 is an autopilot Hollywood concoction lacking in imagination and authentic Christmas spirit , yet it 's geared toward an audience full of masters of both .	1
5955	b48897dbe880bfddfc2745717	 After all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .	2
5956	1a4ff4bcea2795ac0c76254f8	 Seems content to dog-paddle in the mediocre end of the pool , and it 's a sad , sick sight .	1
5957	46c008102eb65db4ea532e39e	 It 's refreshing that someone understands the need for the bad boy ; Diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly .	4
5958	968b1c3e307cb55ec2e74680a	 If all of Eight Legged Freaks was as entertaining as the final hour , I would have no problem giving it an unqualified recommendation .	2
5959	477179f826a191977e81c3178	 Suffers from a flat script and a low budget .	1
5960	49ef2667a22e372fcbe3955aa	 There are deeply religious and spiritual people in this world who would argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door .	3
5961	48005c5f062e96b537fe8ef4d	 The same should go for movie theaters .	2
5962	b97624f7a20dac7693bd8c508	 Seemingly a vehicle to showcase the Canadian 's inane ramblings , Stealing Harvard is a smorgasbord of soliloquies about nothing delivered by the former Mr. Drew Barrymore .	0
5963	d531e73190370abc348841ac3	 The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .	2
5964	b590490fffb1273bb5e95788d	 As it stands it 's an opera movie for the buffs .	2
5965	d1a5877c2e75b95300e333b9d	 This franchise has not spawned a single good film .	0
5966	e06063bed544f3c5f14342151	 The crap continues .	0
5967	7a88164e8e021be284c21eb0b	 Its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n't been living under a rock -LRB- since Sept. 11 -RRB- .	1
5968	d5b196adf26af8784c0913eaa	 High drama , Disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .	3
5969	3bc98c2ab6bd2ff90d0bd1064	 Like its script , which nurses plot holes gaping enough to pilot an entire Olympic swim team through , the characters in Swimfan seem motivated by nothing short of dull , brain-deadening hangover .	1
5970	f5afbd7c84446ae627bb9536a	 One big blustery movie where nothing really happens .	1
5971	736c1ffdcf9a19d3893b1c295	 When it comes out on video , then it 's the perfect cure for insomnia .	0
5972	562d7ca337f1a22482db88d41	 Like a comedian who starts off promisingly but then proceeds to flop , Comedian runs out of steam after a half hour .	1
5973	086dbfc00435c52306db21c46	 The pairing does sound promising in theory ... but their lack of chemistry makes Eddie Murphy and Robert DeNiro in Showtime look like old , familiar vaudeville partners .	1
5974	4e1a5a7323707379c86267bd4	 Director Chris Eyre is going through the paces again with his usual high melodramatic style of filmmaking .	2
5975	4d2936221d9159b650a5ecf22	 As it stands , there 's some fine sex onscreen , and some tense arguing , but not a whole lot more .	2
5976	aaa2d6a6c2c9c0b3e1f06b170	 I could just feel the screenwriter at every moment ` Tap , tap , tap , tap , tapping away ' on this screenplay .	1
5977	c13b40e8679869fdd0642b962	 The picture does n't know it 's a comedy .	2
5978	6b93bdfb9cce29a72aa73d211	 A stupid , derivative horror film that substitutes extreme gore for suspense .	0
5979	f5cee8394279f2b3c7dbd3359	 The rollerball sequences feel sanitised and stagey .	1
5980	e284f2ff8d442564277d7233c	 Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .	1
5981	a7643ce79d3ccdca71a2b6697	 Nothing more than a run-of-the-mill action flick .	2
5982	1f65de9f3c5f5ff659a43a852	 Lan Yu is certainly a serviceable melodrama , but it does n't even try for the greatness that Happy Together shoots for -LRB- and misses -RRB- .	2
5983	00fa72437eabceb5104192732	 This is an action movie with an action icon who 's been all but decommissioned .	1
5984	507b3c73975943b2c5af976ae	 Even if it is generally amusing from time to time , I Spy has all the same problems the majority of action comedies have .	1
5985	3fa2694a6664fc0377f6a897b	 Much like Robin Williams , Death to Smoochy has already reached its expiration date .	1
5986	d811827396fe2849cabd333af	 An annoying orgy of excess and exploitation that has no point and goes nowhere .	0
5987	be3d5a665d48a24d9f55998dd	 A tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .	0
5988	2a9dafeeb1b97af4dfdde9056	 An often unfunny romp .	2
5989	809cd33d20e779860564e732e	 A worthy idea , but the uninspired scripts , acting and direction never rise above the level of an after-school TV special .	1
5990	bb9ad994d62c5b99d4e137ef4	 Twenty years later , Reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task .	2
5991	1c2fb60a0e03ba20e87d11880	 Ear-splitting exercise in formula crash-and-bash action .	1
5992	04db0a868d8f5b33a83ccfc5e	 We have an actor who is great fun to watch performing in a film that is only mildly diverting .	2
5993	0d37e98e7d7fb7019e9541d20	 Despite Hoffman 's best efforts , Wilson remains a silent , lumpish cipher ; his encounters reveal nothing about who he is or who he was before .	2
5994	1ae5691005de8a095fb3b4341	 There 's a thin line between likably old-fashioned and fuddy-duddy , and The Count of Monte Cristo ... never quite settles on either side .	2
5995	19eb210ab86caedf9e91b4d02	 The emotional overload of female angst irreparably drags the film down .	0
5996	6783d1da2720c18b5f073fe76	 Schaefer 's ... determination to inject farcical raunch ... drowns out the promise of the romantic angle .	1
5997	b0c6e47d84450ddf836a29219	 Like Showgirls and Glitter , the most entertaining moments here are unintentional .	1
5998	ebd4aa8752338c730eb23a18a	 While some of the camera work is interesting , the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work .	1
5999	81c9dea4aaffdb9da93b7764b	 The origin story is well told , and the characters will not disappoint anyone who values the original comic books .	2
6000	4abf4ec009b1b30c39725f71c	 It 's in the action scenes that things fall apart .	1
6001	03ac1acceec0bc850ef01339f	 Impostor is a step down for director Gary Fleder .	1
6002	60f307c9a3adb6f5abc790321	 Seagal , who looks more like Danny Aiello these days , mumbles his way through the movie .	0
6003	c63900d6ac714d5a5f5a11ab2	 The movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .	1
6004	599f96af931e67c270fc19f5f	 Lacks dramatic punch and depth .	1
6005	21d622975085a74ca8146ae97	 There are moments of real pleasure to be found in Sara Sugarman 's whimsical comedy Very Annie-Mary but not enough to sustain the film .	2
6006	9e3fe06e824214930dee4c8be	 I can analyze this movie in three words : Thumbs Friggin ' Down .	0
6007	765dd913c4c8b671580a4bd37	 Sadly , ` Garth ' has n't progressed as nicely as ` Wayne . '	1
6008	1f3b7f1987cb9da26de1885b3	 Make like the title and dodge this one .	0
6009	e410004ba2a34587dddb50190	 This is not one of the movies you 'd want to watch if you only had a week to live .	0
6010	a0b1313b34bcea455c59b3fb2	 The first hour is tedious though Ford and Neeson capably hold our interest , but its just not a thrilling movie .	1
6011	be07296897bcf7f41ef40e6e6	 Here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .	1
6012	77c82bcbf1a8bbdd7343e43ad	 It 's obvious -LRB- Je-Gyu is -RRB- trying for poetry ; what he gets instead has all the lyricism of a limerick scrawled in a public restroom .	2
6013	84a67928e3739abfa792a1180	 Sweet Home Alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end .	2
6014	2507320371c4f2265a1762583	 -LRB- Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	1
6015	9a6089f1736c5b381e94051c4	 No amount of good acting is enough to save Oleander 's uninspired story .	1
6016	09fe6fe7df3a79df9119ab918	 A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '	0
6017	95c00abd39b7c357f05a2a2dd	 Murphy and Wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .	1
6018	9b7c51ef0ff746a74dc74055c	 Despite its raucous intent , XXX is as conventional as a Nike ad and as rebellious as spring break .	2
6019	f88f4589efdc5b75b6769234c	 Think The Lion King redone for horses , with fewer deliberate laughs , more inadvertent ones and stunningly trite songs by Bryan Adams , the world 's most generic rock star .	0
6020	200bfe06a7fe388b1439a0761	 It is one more celluloid testimonial to the cruelties experienced by Southern blacks as distilled through a Caucasian perspective .	2
6021	2abd54a471ccbdcd5b595ee37	 It 's tough being a black man in America , especially when the Man has taken away your car , your work-hours and denied you health insurance .	2
6022	73493322b2a09f036336644be	 A small fortune in salaries and stunt cars might have been saved if the director , Tom Dey , had spliced together bits and pieces of Midnight Run and 48 Hours -LRB- and , for that matter , Shrek -RRB- .	1
6023	1e3c936722723a7cb64143f8c	 An amateurish , quasi-improvised acting exercise shot on ugly digital video .	0
6024	30b1f601d1837af24dfb22654	 The holes in this film remain agape -- holes punched through by an inconsistent , meandering , and sometimes dry plot .	1
6025	53d547ac6468bd293d438d68b	 Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?	0
6026	af622f2488581000761827b38	 Unofficially , National Lampoon 's Van Wilder is Son of Animal House .	2
6027	9d888bfbf3cac77eca54e2970	 Officially , it is twice as bestial but half as funny .	1
6028	09c61f540fd6d9812441b6e7e	 This is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .	0
6029	69150f583617dfa00099ad3fc	 Mindless yet impressively lean spinoff of last summer 's bloated effects fest The Mummy Returns .	3
6030	5103f6501d357d7c9e0506196	 Halfway through the movie , the humor dwindles .	1
6031	9c56713f32a458a00887e3376	 It 's replaced by some dramatic scenes that are jarring and deeply out of place in what could have -LRB- and probably should have -RRB- been a lighthearted comedy .	1
6032	c42006166c1df2076476df23a	 will be far more interesting to the Soderbergh faithful than it will be to the casual moviegoer who might be lured in by Julia Roberts ...	2
6033	ec5ec51c135850ac51713c460	 Authentic , and at times endearing , humorous , spooky , educational , but at other times as bland as a block of snow .	2
6034	4e21193af17c7fc7abe09d923	 Control-Alt-Delete Simone as quickly as possible	0
6035	6a407eefcba8e7eee362f408e	 Follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun .	1
6036	c74bd49d6474be9fa92688180	 The filmmaker ascends , literally , to the Olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .	2
6037	041eac25983ff720545b898dc	 The screenplay comes across , rather unintentionally , as Hip-Hop Scooby-Doo .	2
6038	44eada5dbb9a82cfab3b4329e	 Has lost some of the dramatic conviction that underlies the best of comedies ...	1
6039	255b9ce1075a54a90f230bf6e	 Vaguely interesting , but it 's just too too much .	1
6040	35922942f3872ccb9e08d7bbe	 ... no charm , no laughs , no fun , no reason to watch .	0
6041	cc258449735a7407a9373e679	 A generic family comedy unlikely to be appreciated by anyone outside the under-10 set .	0
6042	72d778e5f3c451b2c76560098	 Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party .	0
6043	08f5a699513466e97edd97202	 Kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .	1
6044	9c52429d6bdafd7d9b66e104f	 The film virtually chokes on its own self-consciousness .	2
6045	4f01c3ba03fef62ee862e31d1	 A manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .	1
6046	4da42ce8cd50bde2acac3d99c	 Everything in Maid in Manhattan is exceedingly pleasant , designed not to offend .	3
6047	d4ddc33a8102cbc6b5e2eae7a	 It goes down easy , leaving virtually no aftertaste .	3
6048	e1f8d27cfc601e27e1c14f1a8	 A profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .	0
6049	a1c9d94397da4c9c65d47fea9	 ... pays tribute to heroes the way Julia Roberts hands out awards -- with phony humility barely camouflaging grotesque narcissism .	0
6050	49bd721ebcead47b844e6e09f	 Time stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable .	1
